creation_date,barcode,material,material_description,brand,material_group,prodhier,MTART,material_category,size,supplier,date_received,cost,srp,gp
8/22/2023,8.81E+12,TEWP0708,DR SLD CARPENTER ANGELIC 1MX210 40MM,The Carpenters,Building Materials,Solid Door,HAWA,Outright,,8EWP (EXTENSIVE WOOD PROCESSING CORP),9/16/2023,4656,6500,0.283692308
8/22/2023,9.924E+12,TIBH0114,P50 A1 ALISSA 510 WB01,Alissa,Bathroom,Bathroom Sets,ZVKI,Imported House Brand,,9FBAO (FUZHOU BAOHUA/LIREN/OWS/XINFU),,,4750,
8/22/2023,9.924E+12,TIBH0115,P50 B1 ALISSA 510 WB01,Alissa,Bathroom,Bathroom Sets,ZVKI,Imported House Brand,,9FBAO (FUZHOU BAOHUA/LIREN/OWS/XINFU),,,4999,
8/22/2023,9.924E+12,TIBH0116,P50 C1 ALISSA 510 WB01,Alissa,Bathroom,Bathroom Sets,ZVKI,Imported House Brand,,9FBAO (FUZHOU BAOHUA/LIREN/OWS/XINFU),,,7500,
8/23/2023,9.965E+12,TIHL0136,WPC TMBR TUBE ARCA RZ T01 10X5X2.90WHOAK,Arca,Building Materials,WPC Panels,HAWA,Imported House Brand,,9HLT (HAINING LONGTIME/RUOZE PLASTIC),12/7/2023,296.42,625,0.525728
8/23/2023,9.965E+12,TIHL0137,WPC TMBR TUBE ARCA RZ T02 10X5X2.90 WLNT,Arca,Building Materials,WPC Panels,HAWA,Imported House Brand,,9HLT (HAINING LONGTIME/RUOZE PLASTIC),12/7/2023,313.8,625,0.49792
8/23/2023,9.965E+12,TIHL0138,WPC TMBR TUBE ARCA RZ T03 10X5X2.90  CHY,Arca,Building Materials,WPC Panels,HAWA,Imported House Brand,,9HLT (HAINING LONGTIME/RUOZE PLASTIC),12/7/2023,317.64,625,0.491776
8/23/2023,9.515E+12,TISF0001,WATERFLTER STRNG ASTERIA 10X2.5 MKSW1001,Asteria,Plumbing,Filter,HAWA,Imported House Brand,,"9MLK (SHANGHAI MELKO FILTRATION CO.,LTD)",2/9/2024,43.81,99,0.557474747
8/23/2023,9.515E+12,TISF0002,WATERFLTR ACTVECRBN ASTERIA 10X2.5UDF-10,Asteria,Plumbing,Filter,HAWA,Imported House Brand,,"9MLK (SHANGHAI MELKO FILTRATION CO.,LTD)",2/9/2024,98.25,184,0.466032609
8/23/2023,9.515E+12,TISF0003,WTRFILTER HSNG SET ASTERIA 10 MKFS-10-21,Asteria,Plumbing,Filter,HAWA,Imported House Brand,,"9MLK (SHANGHAI MELKO FILTRATION CO.,LTD)",2/9/2024,299.06,1399,0.786233024
8/23/2023,9.515E+12,TISF0004,WATERFILTER HOUSNG ASTERIA 10 MKFS-10-24,Asteria,Plumbing,Filter,HAWA,Imported House Brand,,"9MLK (SHANGHAI MELKO FILTRATION CO.,LTD)",2/9/2024,264.12,799,0.669436796
8/23/2023,9.919E+12,TISW0015,FAUCET THX 8903 ABS F.M WHITE,THX,Plumbing,Faucet,HAWA,Imported House Brand,,9KED (FUJIAN KEDAH SANITARY WARE),3/25/2024,185.95,360,0.483472222
8/23/2023,9.919E+12,TISW0016,FAUCET THX B1188 ABS F.M CHROME,THX,Plumbing,Faucet,HAWA,Imported House Brand,,9KED (FUJIAN KEDAH SANITARY WARE),3/22/2024,108.95,225,0.515777778
8/23/2023,9.919E+12,TISW0017,FAUCET THX KD23081002 ABS F.M CHROME,THX,Plumbing,Faucet,HAWA,Imported House Brand,,9KED (FUJIAN KEDAH SANITARY WARE),3/22/2024,171.99,358,0.519581006
8/23/2023,9.919E+12,TISW0018,FAUCET THX KD23081003 ABS W.M WHITE,THX,Plumbing,Faucet,HAWA,Imported House Brand,,9KED (FUJIAN KEDAH SANITARY WARE),3/22/2024,48.23,65,0.258
8/23/2023,9.919E+12,TISW0019,FAUCET THX KD23081006 ABS W.M WHITE,THX,Plumbing,Faucet,HAWA,Imported House Brand,,9KED (FUJIAN KEDAH SANITARY WARE),3/22/2024,68.41,179,0.617821229
8/23/2023,9.919E+12,TISW0020,FAUCET THX KD23081007 ABS W.M WHITE,THX,Plumbing,Faucet,HAWA,Imported House Brand,,9KED (FUJIAN KEDAH SANITARY WARE),3/25/2024,38.74,60,0.354333333
8/23/2023,9.919E+12,TISW0021,FAUCET THX KD23081008 ABS W.M WHITE,THX,Plumbing,Faucet,HAWA,Imported House Brand,,9KED (FUJIAN KEDAH SANITARY WARE),3/22/2024,38.39,60,0.360166667
8/23/2023,9.919E+12,TISW0022,FLOOR DRAIN ALISSA RY230801 304 10X10CM,Alissa,Plumbing,Drains and Strainers,HAWA,Imported House Brand,,9KED (FUJIAN KEDAH SANITARY WARE),3/25/2024,87.75,249,0.647590361
8/23/2023,9.919E+12,TISW0023,FLOOR DRAIN ALISSA RY230810 304 10X10CM,Alissa,Plumbing,Drains and Strainers,HAWA,Imported House Brand,,9KED (FUJIAN KEDAH SANITARY WARE),3/22/2024,95.69,249,0.615702811
8/23/2023,9.919E+12,TISW0024,FLOOR DRAIN ALISSA RY230802 SS304 8X15CM,Alissa,Plumbing,Drains and Strainers,HAWA,Imported House Brand,,9KED (FUJIAN KEDAH SANITARY WARE),3/25/2024,235.29,575,0.5908
8/23/2023,9.919E+12,TISW0025,FLOOR DRAIN ALISSA RY230809 201 10X10CM,Alissa,Plumbing,Drains and Strainers,HAWA,Imported House Brand,,9KED (FUJIAN KEDAH SANITARY WARE),3/21/2024,46.83,98,0.522142857
8/25/2023,9.924E+12,TIBH0117,PUSH BUTTON ALISSA ABS 48MM,Alissa,Bathroom,Bathroom Valve,HAWA,Imported House Brand,,9FBAO (FUZHOU BAOHUA/LIREN/OWS/XINFU),3/20/2024,35.12,95.36,0.631711409
8/25/2023,9.924E+12,TIBH0118,CONNECTING BOLTS ALISSA ABS 2PC,Alissa,Bathroom,Bathroom Valve,HAWA,Imported House Brand,,9FBAO (FUZHOU BAOHUA/LIREN/OWS/XINFU),3/20/2024,15.86,54,0.706296296
8/25/2023,9.924E+12,TIBH0119,GASKET ALISSA TWO-PIECE,Alissa,Bathroom,Bathroom Valve,HAWA,Imported House Brand,,9FBAO (FUZHOU BAOHUA/LIREN/OWS/XINFU),3/20/2024,17.57,40.96,0.571044922
8/25/2023,9.924E+12,TIBH0120,FLANGE ALISSA T804E-3 RUBR 130-90-74MM,Alissa,Bathroom,Bathroom Valve,HAWA,Imported House Brand,,9FBAO (FUZHOU BAOHUA/LIREN/OWS/XINFU),3/20/2024,16.98,129,0.868372093
8/25/2023,9.919E+12,TISW0026,HAND SHOWER SET ALISSA KD23081601 SS304,Alissa,Bathroom,Shower,HAWA,Imported House Brand,,9KED (FUJIAN KEDAH SANITARY WARE),7/20/2024,572.25,1690,0.661390533
8/25/2023,9.919E+12,TISW0027,HAND SHOWER SET ALISSA KD23081602 ABS.C,Alissa,Bathroom,Shower,HAWA,Imported House Brand,,9KED (FUJIAN KEDAH SANITARY WARE),7/20/2024,291.75,990,0.70530303
8/25/2023,9.919E+12,TISW0028,HAND SHWR W/HOSE ALISSA KD23081603 SS304,Alissa,Bathroom,Shower,HAWA,Imported House Brand,,9KED (FUJIAN KEDAH SANITARY WARE),3/21/2024,210.67,450,0.531844444
8/25/2023,9.514E+12,TIZA0004,HACKSAW FRAME PRIMA TSFP12 12,Prima,Hardware,Handsaw,HAWA,Imported House Brand,,9PRM (ZHANGJIAGANG PRIMWELL IMP. & EXP.),2/6/2024,104.36,235,0.555914894
8/25/2023,9.514E+12,TIZA0005,HANDSAW PRIMA HSP18 18/450MM,Prima,Hardware,Handsaw,HAWA,Imported House Brand,,9PRM (ZHANGJIAGANG PRIMWELL IMP. & EXP.),2/6/2024,84.6,179,0.527374302
8/25/2023,9.514E+12,TIZA0006,COMBINATION SPANNER PRIMA CSP14 14MM,Prima,Hardware,Spanners,HAWA,Imported House Brand,,9PRM (ZHANGJIAGANG PRIMWELL IMP. & EXP.),2/6/2024,30.12,100,0.6988
8/25/2023,9.514E+12,TIZA0007,COMBINATION SPANNER PRIMA CSP10 10MM,Prima,Hardware,Spanners,HAWA,Imported House Brand,,9PRM (ZHANGJIAGANG PRIMWELL IMP. & EXP.),2/6/2024,20.26,80,0.74675
8/25/2023,9.514E+12,TIZA0008,COMBINATION SPANNER PRIMA CSP17 17MM,Prima,Hardware,Spanners,HAWA,Imported House Brand,,9PRM (ZHANGJIAGANG PRIMWELL IMP. & EXP.),2/6/2024,40.12,120,0.665666667
8/25/2023,9.514E+12,TIZA0009,PIPE WRENCH PRIMA PWP10 10 HD,Prima,Hardware,Wrenches,HAWA,Imported House Brand,,9PRM (ZHANGJIAGANG PRIMWELL IMP. & EXP.),2/6/2024,96.36,450,0.785866667
8/25/2023,9.514E+12,TIZA0010,COMBINATION PLIERS PRIMA CPP6 6,Prima,Hardware,Pliers,HAWA,Imported House Brand,,9PRM (ZHANGJIAGANG PRIMWELL IMP. & EXP.),2/6/2024,59.23,129,0.540852713
8/25/2023,9.514E+12,TIZA0011,COMBINATION PLIERS PRIMA CPP7 7,Prima,Hardware,Pliers,HAWA,Imported House Brand,,9PRM (ZHANGJIAGANG PRIMWELL IMP. & EXP.),2/6/2024,68.17,159,0.571257862
8/25/2023,9.514E+12,TIZA0012,COMBINATION PLIERS PRIMA CPP8 8,Prima,Hardware,Pliers,HAWA,Imported House Brand,,9PRM (ZHANGJIAGANG PRIMWELL IMP. & EXP.),2/6/2024,77.2,198,0.61010101
8/25/2023,9.514E+12,TIZA0013,LONG NOSE PLIERS PRIMA LNP6 6,Prima,Hardware,Pliers,HAWA,Imported House Brand,,9PRM (ZHANGJIAGANG PRIMWELL IMP. & EXP.),2/6/2024,53.38,190,0.719052632
8/25/2023,9.514E+12,TIZA0014,WOOD CHISEL PRIMA WCP12 1/2-13MM,Prima,Hardware,Chisels,HAWA,Imported House Brand,,9PRM (ZHANGJIAGANG PRIMWELL IMP. & EXP.),1/26/2024,67.09,170,0.605352941
8/25/2023,9.514E+12,TIZA0015,WOOD CHISEL PRIMA WCP1 1-25MM,Prima,Hardware,Chisels,HAWA,Imported House Brand,,9PRM (ZHANGJIAGANG PRIMWELL IMP. & EXP.),1/26/2024,71.08,220,0.676909091
8/25/2023,9.514E+12,TIZA0016,RATCHET TIE DOWN PRIMA RTDP500X9 50MMX9M,Prima,Hardware,Ratchets,HAWA,Imported House Brand,,9PRM (ZHANGJIAGANG PRIMWELL IMP. & EXP.),2/6/2024,459.56,995,0.538130653
8/25/2023,9.514E+12,TIZA0017,WELDING MASK PRIMA WMP02,Prima,Hardware,Welding Mask,HAWA,Imported House Brand,,9PRM (ZHANGJIAGANG PRIMWELL IMP. & EXP.),9/4/2024,77.68,250,0.68928
8/25/2023,9.514E+12,TIZA0018,WELDING GOOGLE PRIMA WMP01,Prima,Hardware,Eye Protectors,HAWA,Imported House Brand,,9PRM (ZHANGJIAGANG PRIMWELL IMP. & EXP.),2/6/2024,46.24,130,0.644307692
8/25/2023,9.514E+12,TIZA0019,SAFETY HARNESS PRIMA SHP01 FULL BODY,Prima,Hardware,Harness and Lashing,HAWA,Imported House Brand,,9PRM (ZHANGJIAGANG PRIMWELL IMP. & EXP.),2/6/2024,326.63,950,0.656178947
8/25/2023,9.514E+12,TIZA0020,HAND PUMP PRIMA HPP32X600 32X600MM,Prima,Hardware,Pumps,HAWA,Imported House Brand,,9PRM (ZHANGJIAGANG PRIMWELL IMP. & EXP.),2/6/2024,119.57,350,0.658371429
8/25/2023,9.514E+12,TIZA0021,CUP BRUSH PRIMA CBP375 75MM,Prima,Hardware,Grinding Wheel,HAWA,Imported House Brand,,9PRM (ZHANGJIAGANG PRIMWELL IMP. & EXP.),12/26/2023,48.2,125,0.6144
8/25/2023,9.514E+12,TIZA0022,ADJUSTABLE WRENCH PRIMA AWP10 10,Prima,Hardware,Wrenches,HAWA,Imported House Brand,,9PRM (ZHANGJIAGANG PRIMWELL IMP. & EXP.),2/6/2024,114.07,180,0.366277778
8/25/2023,9.514E+12,TIZA0023,ADJUSTABLE WRENCH PRIMA AWP8 8,Prima,Hardware,Wrenches,HAWA,Imported House Brand,,9PRM (ZHANGJIAGANG PRIMWELL IMP. & EXP.),2/6/2024,79.19,280,0.717178571
8/25/2023,9.514E+12,TIZA0024,HD CRIMPING PLIERS PRIMA CMPP8 8HD,Prima,Hardware,Pliers,HAWA,Imported House Brand,,9PRM (ZHANGJIAGANG PRIMWELL IMP. & EXP.),2/6/2024,177.49,435,0.591977011
8/25/2023,9.514E+12,TIZA0025,AUTO WIRE STRIP PLIERS PRIMA WSPP180 180,Prima,Hardware,Pliers,HAWA,Imported House Brand,,9PRM (ZHANGJIAGANG PRIMWELL IMP. & EXP.),2/6/2024,147.87,310,0.523
8/25/2023,9.514E+12,TIZA0026,TRAFFIC CONE PRIMA TCP900 900MM/4.1KG,Prima,Hardware,Warning Devices,HAWA,Imported House Brand,,9PRM (ZHANGJIAGANG PRIMWELL IMP. & EXP.),2/6/2024,517.8,1250,0.58576
8/25/2023,9.514E+12,TIZA0027,PLASTERING TROWEL PRIMA PTP280 280X125,Prima,Outdoor Living,Trowel,HAWA,Imported House Brand,,9PRM (ZHANGJIAGANG PRIMWELL IMP. & EXP.),2/6/2024,85.22,190,0.551473684
8/26/2023,8.899E+12,TDNT0178,ROOFING DN VICTORIAN 0.5MMX22FT CAM BRW,DN Steel,Building Materials,GI Colored Sheet,HAWA,Outright,,8DNT (DN TRIUMPH),9/7/2023,2198.94,3665,0.400016371
8/26/2023,8.899E+12,TDNT0179,ROOFING DN VICTORIAN 0.5MMX17FT CAM BRW,DN Steel,Building Materials,GI Colored Sheet,HAWA,Outright,,8DNT (DN TRIUMPH),9/7/2023,1712.88,2844,0.397721519
8/26/2023,8.899E+12,TDNT0180,ROOFING DN VICTORIAN 0.5MMX10FT CAM BRW,DN Steel,Building Materials,GI Colored Sheet,HAWA,Outright,,8DNT (DN TRIUMPH),9/7/2023,984.6,1695,0.419115044
8/29/2023,9.919E+12,TISW0029,HAND SHOWER ALISSA KD23081604 ABS,Alissa,Bathroom,Shower,HAWA,Imported House Brand,,9KED (FUJIAN KEDAH SANITARY WARE),3/21/2024,153.45,350,0.561571429
8/29/2023,1E+12,TTHD0500,P51 A1 ALISSA 9121 C102,Alissa,Bathroom,Bathroom Sets,ZVKI,Imported House Brand,,"9MEI (CHAOZHOU MEITAO CERAMICS CO.,LTD.)",,,7125,
8/29/2023,1E+12,TTHD0501,P51 A1 ALISSA 9121 C104,Alissa,Bathroom,Bathroom Sets,ZVKI,Imported House Brand,,"9MEI (CHAOZHOU MEITAO CERAMICS CO.,LTD.)",,,7125,
8/29/2023,1E+12,TTHD0502,P51 B1 ALISSA 9121 C102,Alissa,Bathroom,Bathroom Sets,ZVKI,Imported House Brand,,"9MEI (CHAOZHOU MEITAO CERAMICS CO.,LTD.)",,,7480,
8/29/2023,1E+12,TTHD0503,P51 B1 ALISSA 9121 C104,Alissa,Bathroom,Bathroom Sets,ZVKI,Imported House Brand,,"9MEI (CHAOZHOU MEITAO CERAMICS CO.,LTD.)",,,7480,
8/29/2023,1E+12,TTHD0504,P51 C1 ALISSA 9121 C104,Alissa,Bathroom,Bathroom Sets,ZVKI,Imported House Brand,,"9MEI (CHAOZHOU MEITAO CERAMICS CO.,LTD.)",,,9825,
8/29/2023,1E+12,TTHD0505,P51 C1 ALISSA 9121 C102,Alissa,Bathroom,Bathroom Sets,ZVKI,Imported House Brand,,"9MEI (CHAOZHOU MEITAO CERAMICS CO.,LTD.)",,,9825,
8/30/2023,8.896E+12,TCMC0016,CHAIR COFTA CORAL WHITE,Cofta,Home and Living,Chairs and Tables,HAWA,Outright,,8CFT (COFTA MOULDINGS CORPORATION),10/14/2023,645.48,795,0.188075472
8/30/2023,8.605E+12,TSWP0001,MARINE PLYWOOD STA CLARA 9MM,Sta Clara,Building Materials,Plywood,HAWA,Outright,,8SMW (SMWPI WOOD PRODUCT INC),9/29/2023,1278.42,1710,0.252385965
8/30/2023,1E+12,TTHD0506,P52 A1 ALISSA 9130 C104,Alissa,Bathroom,Bathroom Sets,ZVKI,Imported House Brand,,"9MEI (CHAOZHOU MEITAO CERAMICS CO.,LTD.)",,,6325,
8/30/2023,1E+12,TTHD0507,P52 A1 ALISSA 9130 C102,Alissa,Bathroom,Bathroom Sets,ZVKI,Imported House Brand,,"9MEI (CHAOZHOU MEITAO CERAMICS CO.,LTD.)",,,6325,
8/30/2023,1E+12,TTHD0508,P52 B1 ALISSA 9130 C104,Alissa,Bathroom,Bathroom Sets,ZVKI,Imported House Brand,,"9MEI (CHAOZHOU MEITAO CERAMICS CO.,LTD.)",,,6630,
8/30/2023,1E+12,TTHD0509,P52 B1 ALISSA 9130 C102,Alissa,Bathroom,Bathroom Sets,ZVKI,Imported House Brand,,"9MEI (CHAOZHOU MEITAO CERAMICS CO.,LTD.)",,,6630,
8/30/2023,1E+12,TTHD0510,P52 C1 ALISSA 9130 C102,Alissa,Bathroom,Bathroom Sets,ZVKI,Imported House Brand,,"9MEI (CHAOZHOU MEITAO CERAMICS CO.,LTD.)",,,8990,
8/30/2023,1E+12,TTHD0511,P52 C1 ALISSA 9130 C104,Alissa,Bathroom,Bathroom Sets,ZVKI,Imported House Brand,,"9MEI (CHAOZHOU MEITAO CERAMICS CO.,LTD.)",,,8990,
8/31/2023,9.516E+12,TIJT0001,CANOPY CREST ALUMINUM 1.2M BLACK,Crest,Outdoor Living,Canopy,HAWA,Imported House Brand,,9PLY (JIANGXI POLYRISE TECHNOLOGY CO.),11/29/2023,3631.23,6500,0.441349231
8/31/2023,9.516E+12,TIJT0002,RFNG CREST PCARB RIB 0.8X820X2440 BRNZ,Crest,Building Materials,Polycarbonate,HAWA,Imported House Brand,,9PLY (JIANGXI POLYRISE TECHNOLOGY CO.),11/29/2023,406.44,1250,0.674848
8/31/2023,9.516E+12,TIJT0003,RFNG CREST PCARB RIB 0.8X820X3000 BRNZ,Crest,Building Materials,Polycarbonate,HAWA,Imported House Brand,,9PLY (JIANGXI POLYRISE TECHNOLOGY CO.),11/29/2023,500.67,1550,0.676987097
8/31/2023,9.516E+12,TIJT0004,RFNG CREST PCARB RIB 0.8X820X2440 CLR,Crest,Building Materials,Polycarbonate,HAWA,Imported House Brand,,9PLY (JIANGXI POLYRISE TECHNOLOGY CO.),11/29/2023,460.62,1209,0.619007444
8/31/2023,9.516E+12,TIJT0005,RFNG CREST PCARB RIB 0.8X820X3000 CLR,Crest,Building Materials,Polycarbonate,HAWA,Imported House Brand,,9PLY (JIANGXI POLYRISE TECHNOLOGY CO.),11/29/2023,462.44,1340,0.654895522
8/31/2023,9.516E+12,TIJT0006,RFNG CREST SOLID SHEET 3X1220X1M BRNZ,Crest,Building Materials,Polycarbonate,HAWA,Imported House Brand,,9GZT (GUANGDONG GZTFL BUILDING MTLS CO),11/29/2023,579.81,2000,0.710095
8/31/2023,9.516E+12,TIJT0007,RFNG CREST SOLID SHEET 3X1220X1M CLR,Crest,Building Materials,Polycarbonate,HAWA,Imported House Brand,,9GZT (GUANGDONG GZTFL BUILDING MTLS CO),11/29/2023,546.73,2000,0.726635
8/31/2023,9.516E+12,TIJT0008,H-TYPE PROFILE CREST .6MMX4880MM,Crest,Building Materials,Polycarbonate,HAWA,Imported House Brand,,9PLY (JIANGXI POLYRISE TECHNOLOGY CO.),11/29/2023,197.65,370,0.465810811
8/31/2023,9.516E+12,TIJT0009,H-TYPE PROFILE CREST .8MMX4880MM,Crest,Building Materials,Polycarbonate,HAWA,Imported House Brand,,9PLY (JIANGXI POLYRISE TECHNOLOGY CO.),11/29/2023,219.06,570,0.615684211
8/31/2023,9.998E+12,TILK0020,TILES MILAN 40X40 CELINA BROWN,Milan,Floor and Wall Cover,Floor Tiles - Glossy,HAWA,Imported House Brand,40X40,9LES (PT. SARANAGRIYA LESTARI KERAMIK),11/3/2023,40.43,58,0.302931034
9/2/2023,8.803E+12,TBTH0345,SKIMCOAT MASTERCOAT SUPERFINE WHITE 20KG,Generic Paints,Paints,Skimcoat,HAWA,Outright,,8BTH (BACOLOD TRIUMPH HARDWARE),9/4/2023,335,425,0.211764706
9/4/2023,8.803E+12,TBTH0346,SCAFFOLDING CLAMP SWIVEL,Generic Building Materials,Building Materials,Scaffolding,HAWA,Outright,,8BTH (BACOLOD TRIUMPH HARDWARE),9/22/2023,37,55,0.327272727
9/5/2023,9.931E+12,TIFN0170,FITTINGS FOR SINK 4539,Asteria,Plumbing,Drains and Strainers,HAWA,Imported House Brand,,9FNAV (FOSHAN NAVONATO CO. LTD),,60.35,190,0.682368421
9/5/2023,9.943E+12,TIRO0017,(FPO) TILES ARIA VCR5001S 50X50 SG OUTDR,Aria,Floor and Wall Cover,Floor Tiles - Structured,HAWA,Importation,50X50,PHASED-OUT ITEMS,1/6/2024,74.42,76,0.020789474
9/5/2023,9.943E+12,TIRO0018,(FPO) TILES ARIA VCR5002S 50X50 SG OUTDR,Aria,Floor and Wall Cover,Floor Tiles - Structured,HAWA,Importation,50X50,PHASED-OUT ITEMS,1/6/2024,74.42,76,0.020789474
9/5/2023,9.943E+12,TIRO0019,(FPO) TILES ARIA VCR5003S 50X50 SG OUTDR,Aria,Floor and Wall Cover,Floor Tiles - Structured,HAWA,Importation,50X50,PHASED-OUT ITEMS,1/4/2024,74.42,77,0.033506494
9/5/2023,9.517E+12,TIZT0001,TRASH BIN GEKKO YY-240C2 240L RED,Gekko,Building Maintenance,Trash Bins,HAWA,Imported House Brand,,9TXI (ZHEJIANG TONGXI TECHNOLOGY CO LTD),12/8/2023,1511.63,2950,0.487583051
9/5/2023,9.517E+12,TIZT0002,TRASH BIN GEKKO YY-240C2 240L YELLOW,Gekko,Building Maintenance,Trash Bins,HAWA,Imported House Brand,,9TXI (ZHEJIANG TONGXI TECHNOLOGY CO LTD),12/8/2023,1511.63,2950,0.487583051
9/5/2023,9.517E+12,TIZT0003,TRASH BIN GEKKO YY-240C2 240L BLUE,Gekko,Building Maintenance,Trash Bins,HAWA,Imported House Brand,,9TXI (ZHEJIANG TONGXI TECHNOLOGY CO LTD),12/8/2023,1511.63,2950,0.487583051
9/5/2023,9.517E+12,TIZT0004,TRASH BIN GEKKO YY-240C2 240L GREEN,Gekko,Building Maintenance,Trash Bins,HAWA,Imported House Brand,,9TXI (ZHEJIANG TONGXI TECHNOLOGY CO LTD),12/8/2023,1511.63,2950,0.487583051
9/5/2023,9.517E+12,TIZT0005,TRASH BIN GEKKO YY-120C 120L RED,Gekko,Building Maintenance,Trash Bins,HAWA,Imported House Brand,,9TXI (ZHEJIANG TONGXI TECHNOLOGY CO LTD),12/8/2023,1105.84,2400,0.539233333
9/5/2023,9.517E+12,TIZT0006,TRASH BIN GEKKO YY-120C 120L YELLOW,Gekko,Building Maintenance,Trash Bins,HAWA,Imported House Brand,,9TXI (ZHEJIANG TONGXI TECHNOLOGY CO LTD),12/8/2023,1105.84,2400,0.539233333
9/5/2023,9.517E+12,TIZT0007,TRASH BIN GEKKO YY-120C 120L BLUE,Gekko,Building Maintenance,Trash Bins,HAWA,Imported House Brand,,9TXI (ZHEJIANG TONGXI TECHNOLOGY CO LTD),12/8/2023,1105.84,2400,0.539233333
9/5/2023,9.517E+12,TIZT0008,TRASH BIN GEKKO YY-120C 120L DRKGRN,Gekko,Building Maintenance,Trash Bins,HAWA,Imported House Brand,,9TXI (ZHEJIANG TONGXI TECHNOLOGY CO LTD),12/8/2023,1105.84,2400,0.539233333
9/5/2023,9.517E+12,TIZT0009,TRASH BIN GEKKO YY-D033 60L-A GRAY,Gekko,Building Maintenance,Trash Bins,HAWA,Imported House Brand,,9TXI (ZHEJIANG TONGXI TECHNOLOGY CO LTD),12/8/2023,337.31,735,0.54107483
9/5/2023,9.517E+12,TIZT0010,TRASH BIN GEKKO YY-D033 60L-A GREEN,Gekko,Building Maintenance,Trash Bins,HAWA,Imported House Brand,,9TXI (ZHEJIANG TONGXI TECHNOLOGY CO LTD),12/8/2023,337.31,735,0.54107483
9/5/2023,9.517E+12,TIZT0011,TRASH BIN GEKKO YY-D033 60L-A BLUE,Gekko,Building Maintenance,Trash Bins,HAWA,Imported House Brand,,9TXI (ZHEJIANG TONGXI TECHNOLOGY CO LTD),12/8/2023,337.31,735,0.54107483
9/5/2023,9.517E+12,TIZT0012,TRASH BIN GEKKO YY-D033 60L-A RED,Gekko,Building Maintenance,Trash Bins,HAWA,Imported House Brand,,9TXI (ZHEJIANG TONGXI TECHNOLOGY CO LTD),12/8/2023,337.31,735,0.54107483
9/5/2023,9.517E+12,TIZT0013,TRASH BIN GEKKO YY-D027 60L GRAY,Gekko,Building Maintenance,Trash Bins,HAWA,Imported House Brand,,9TXI (ZHEJIANG TONGXI TECHNOLOGY CO LTD),12/8/2023,411.87,735,0.439632653
9/5/2023,9.517E+12,TIZT0014,TRASH BIN GEKKO YY-D027 60L BLACK,Gekko,Building Maintenance,Trash Bins,HAWA,Imported House Brand,,9TXI (ZHEJIANG TONGXI TECHNOLOGY CO LTD),12/8/2023,406.97,735,0.44629932
9/5/2023,9.517E+12,TIZT0015,TRASH BIN GEKKO YY-D030 30L-A GRAY,Gekko,Building Maintenance,Trash Bins,HAWA,Imported House Brand,,9TXI (ZHEJIANG TONGXI TECHNOLOGY CO LTD),12/8/2023,250.11,500,0.49978
9/5/2023,9.517E+12,TIZT0016,TRASH BIN GEKKO YY-D029 20L-A GRAY,Gekko,Building Maintenance,Trash Bins,HAWA,Imported House Brand,,9TXI (ZHEJIANG TONGXI TECHNOLOGY CO LTD),12/8/2023,163.25,338,0.517011834
9/6/2023,8.803E+12,TBTH0347,S.O MARINE PLYWOOD VENTURA 18MM,Ventura,Building Materials,Plywood,HAWA,Outright,,8BTH (BACOLOD TRIUMPH HARDWARE),9/7/2023,1200.87,1450,0.171813793
9/6/2023,8.899E+12,TDNT0181,SPANDREL DN 0.4MM 4INCHX8FT WHT,DN Steel,Building Materials,GI Colored Sheet,HAWA,Outright,,8DNT (DN TRIUMPH),9/18/2023,76.13,142,0.463873239
9/6/2023,9.919E+12,TISW0030,FAUCET ALISSA KD230816AB SENSOR ABS ACDC,Alissa,Bathroom,Bathroom Faucets,HAWA,Imported House Brand,,9KED (FUJIAN KEDAH SANITARY WARE),2/26/2024,752.86,1250,0.397712
9/6/2023,9.919E+12,TISW0031,FAUCET ALISSA KD960011AB SENSOR BRS ACDC,Alissa,Bathroom,Bathroom Faucets,HAWA,Imported House Brand,,9KED (FUJIAN KEDAH SANITARY WARE),2/26/2024,1468.38,2750,0.466043636
9/6/2023,9.981E+12,TIXT0031,TILES VITTORIA 66CM02 60X60 MRBLE D.GRY,Vittoria,Floor and Wall Cover,Floor  Tiles - Matte,HAWA,Imported House Brand,60X60,"9XTD (XIAMEN TILEDEPOT TRADE CO., LTD)",12/21/2023,114.17,145,0.21262069
9/6/2023,9.981E+12,TIXT0032,TILES VITTORIA MB6001M 60X60 S.STONE BG,Vittoria,Floor and Wall Cover,Floor  Tiles - Matte,HAWA,Imported House Brand,60X60,"9XTD (XIAMEN TILEDEPOT TRADE CO., LTD)",12/21/2023,117.16,145,0.192
9/6/2023,9.981E+12,TIXT0033,TILES VITTORIA MB6003M 60X60 S.STONE GRY,Vittoria,Floor and Wall Cover,Floor  Tiles - Matte,HAWA,Imported House Brand,60X60,"9XTD (XIAMEN TILEDEPOT TRADE CO., LTD)",12/27/2023,120.95,145,0.165862069
9/6/2023,9.981E+12,TIXT0034,TILES VITTORIA 612CM05 60X120 CLOUDY GRY,Vittoria,Floor and Wall Cover,Floor  Tiles - Matte,HAWA,Imported House Brand,60X120,"9XTD (XIAMEN TILEDEPOT TRADE CO., LTD)",12/4/2023,259.26,425,0.389976471
